publishedAt,comment,sentiment_label
2025-01-29 09:52:44+00:00,"Every year my willing to upgrade computer decreases. But then again from other side, bigger chance to get older stuff for decent price on second hand marketplaces.",Neutral
2025-01-29 10:09:27+00:00,Author 👎👎👎,Neutral
2025-01-29 12:17:00+00:00,Still waiting for the 6090,Neutral
2025-01-29 13:35:12+00:00,Not sure who the dude with the blue shirt is but he's annoying af,Negative
2025-01-29 14:13:06+00:00,Holy shit this was insufferable to watch,Negative
2025-01-29 14:19:13+00:00,"appreciate the AI benchmarks. for text gen, two 24GB 3090 seem to be the best option. however, for image generation the 5090 looks great",Positive
2025-01-29 14:38:53+00:00,"Just a note: Metro Exodus Enhanced Edition was the actual first game to require RTX, not Indiana Jones!",Neutral
2025-01-29 15:31:39+00:00,"RTX 5090 disappointment This card is no worth for gamers, you get 30% increase in native without DLSS4 compared to 4090 and you get 200W more consumption and 2x the price of 4090. DLSS4 needs to render 4 frames to give you 1 frame polished visually ""lag free"". DLSS4 increases of your computer input keyboard/mouse, your game character will react slower than in native resolution. You get only the visual illusion of playing on 200+ fps in 4k. Professionally explained by others on youtube. Personally I will wait next year for 6090 and I hope it won't be mainly software improvement as with 5090 case. 5090 is just overpriced card that didn't make a lot of improvement this year, this card might be better for AI than gaming. All the focus of the producer is shifted to AI and gaming is on the last spot. Doesn't worth it to spend your bucks this year. Usually I go one year model back when pricing is normalized, I wouldn't pay 2000$+ artificially bumped price. Also the marketing tricks with less stock at launch, in order to increase the price of the product.",Negative
2025-01-29 16:41:10+00:00,Frame generation only working well on games that already run at a high frame rate... And at the cost of tons of weird artifacts and glitches.  It's the perfect analogy for AI in general. Sounds good until you look closer 🧐🤔,Positive
2025-01-29 17:09:53+00:00,"PC gamers, the only community willing to pay $2k+ for an average of 30-40 fps gain.",Neutral
2025-01-29 17:16:53+00:00,Jake sounds EXACTLY like Kermit the Frog. I've never seen them both in the same room. Just saying...,Negative
2025-01-29 17:18:29+00:00,"Always real, never cake 😭",Neutral
2025-01-29 18:01:52+00:00,I need that damn DP 2.1 support for my 32:9 monitor. Only reason I want one of these.,Neutral
2025-01-29 18:16:41+00:00,"This year (including a bit of Q4 of 2024) feels like the release of tech that is marketted as generational leaps while being more updated iterations at best.  Playstation pro, Galaxy S25, 5000 Series cards, etc. I get why they need to do this as they can't give space to competitors to have better specs and also lose their ""top of the line"" statuses but technology doesn't always leap forward in time for releases.  But it's pretty annoying when it's getting to a point where getting the latest version of something isn't just a question of cost, but even quality compared to the previous one.",Negative
2025-01-29 19:53:59+00:00,My PC with a 4070 isnt even close to the price of this GPU. I hate gaming nowadays.,Negative
2025-01-29 19:55:06+00:00,Im watching this as if I could even afford it lol. I guess it'll make it easier to make fun of people who choose to buy one,Neutral
2025-01-29 20:12:20+00:00,Sticking with my RTX 3080 still :),Positive
2025-01-29 20:48:02+00:00,What is means 5090 overkill??,Negative
2025-01-29 20:51:54+00:00,"Games, games, games … how about working task , stable delusion , rendering in 3d , etc",Neutral
2025-01-29 21:19:57+00:00,"sorry guys, (and other youtube commenters)  i watched the entire video and I still don't know if I should upgrade or wait on my 2060 build from 2019.... any chance you could do a guide for the average schmo like me?? I've got as much as £2500 to spend on a new PC if I push myself and save up (and keep the heating off this winter like i have been!) So, should I go for a 4070 custom from Cyberpower (or other custom pc provider) or wait until the next generation. I will also say that (almost) all of the games I am interested in playing work on my 1440p monitor to a satisfactory degree on the 2060 with a i5-9600k cpu play decently - although I have to sacrifice some graphical fidelity or FPS. Its been a few years, so I am ready to spend more money than i spent on my current system to updrade, but I'm wondering how long I should wait. if it helps to diagnose my needs, the games I am struggling to play are Cyberpunk (60fps on med with DLSS), KCD (45fps~) and starfield (50fps~ on med). I'm good with skipping Starfield as it is unplayable at any FPS (holy shit, Bethesda need to update their gameplay) but I quite liked KCD and Cyberpunk - although the low fps made me decide to come back to them with a better system. I also have a lot of newer games in mind to play, which I am certain the 2060 will struggle with, but am willing to play indie titles or older games for the next coupe of years if it means I can skip a few generations of poor value from Nvidia. I have never owned a Radion Card... but also, maybe unfairly, aren't interested in them either - I think (possibly incorrectly) that Nvidia is better value in the long term (as I can only afford to upgrade every 5-6 years)... so what do you reckon I should do guys??",Neutral
2025-01-29 21:25:08+00:00,"Everything's so choreographed and fake now with Linus tech tips, nothing feels authentic or off the cuff, it's just a whole load of scripted sequences with no passion, too big for it's boots now.",Negative
2025-01-29 21:37:25+00:00,"Raytracing still looks as bad as the day it was introduced. If you need it, bake it.",Negative
2025-01-29 21:47:07+00:00,"seeing my card, 1080ti on the bottom of all those lists xD 10fps in some games xD i can achieve 60fps in most games on high with 1080p 100fps at 720p. i bottleneck through my i52500k though",Neutral
2025-01-29 22:23:22+00:00,No 4070ti in the list 😂 stunning card.,Positive
2025-01-29 23:14:51+00:00,bunch of nerds !! i can't believe a 16 mil channel is talking this much thech when you can just say most gamers will not notice any of what your talking about  if the mgf works it works WHO cares about raw performance  minor artifacts or not THIS IS 250 FRAMES were talking about,Negative
2025-01-30 01:21:04+00:00,"I really dont like that all of you guys talk/present as if you are rushing somewhere, as if you dont have time because you have to make other videos as well. Please present like the video editor and Dan, calm, nice and easy tone and easy to follow.❤",Neutral
2025-01-30 01:26:03+00:00,Everyone in this video nailed their part. and it was fantastic to pay attention,Positive
2025-01-30 01:40:26+00:00,if you don't move around picture quality looks very nice but if you move it doesn't look right lots of ghost effect going on there and lots of latency as well. Too much delay between cpu and gpu I ll pass 5000 series its just a AI generated frame boost gimmick. Yeah! useless boom! not worth the hype boom! not worth the money boom!,Negative
2025-01-30 01:50:42+00:00,"All of those features are great but most of us will play Cyberpunk at Ultra settings maybe once, go ""Wow that's cool"" then go back to playing Balatro or Factorio lmao While I'm sure there are genuine benefits to upgrading from a 7900 XT (my card) to a 5090... the handful of scenarios where MFG will make a difference is few and far between when (for games that support it) turning off something as simple as motion blur can bump up your frames just as much as a whole freakin' 2k+ graphics card.",Positive
2025-01-30 01:56:57+00:00,Honestly this was the most boring video LTT ever made,Negative
2025-01-30 02:26:28+00:00,That's just great. Money I just don't have but Just enough for a 3060. 👀,Positive
2025-01-30 04:59:36+00:00,Its so sad that they didn't make a GPU this year... nobody wanted this extent of generation.  It's also a shame that LLT is either getting paid off or going senile instead of speaking to it. You can really tell that none of this info was impressive..,Negative
2025-01-30 05:13:35+00:00,wow i really thought the 5090 was gonna do better compared to the 4090 .. this video saved me from buying the 5090 lol,Positive
2025-01-30 05:52:01+00:00,DLSS bad: Customers,Negative
2025-01-30 06:08:31+00:00,Like how y'all did this,Neutral
2025-01-30 06:30:40+00:00,"Frame Gen is still terrible. It always, by it's nature, will introduce input lag as well as stuttering. The ENTIRE POINT of higher FPS is to minimize input lag and introduce a smoother viewing experience.",Negative
2025-01-30 07:13:22+00:00,"It looks like its actually a really good card compared to the 4090, even (or especially) for the price...right now.  While the 5090 is going to be sold for $2,000, the 4090s have been sold for $2,500 for a too-long time.  It makes the 5090 even better looking since if you can grab one early before its price also inflates, the 5090 is a win in every department against the 4090...including price.",Positive
2025-01-30 07:33:26+00:00,"Since when is ok to ask for a small kidney for a GPU ???  It might be just me but i rather see big raw performance increase for that price rather than just AI slop..  Playable experience for 2 grand, KEKW.",Neutral
2025-01-30 07:41:15+00:00,Presenter is annoying,Negative
2025-01-30 07:52:45+00:00,"You shouldn't pay so much to just play games, even for doing average 3d and video montage work that's too much I think",Negative
2025-01-30 08:12:31+00:00,Looks like the time is right to finally buy a 1080 Ti.,Positive
2025-01-30 11:13:22+00:00,I see... so this card it's actually crap? got it.,Negative
2025-01-30 13:03:41+00:00,this card is gonna boost 4090 sales,Positive
2025-01-30 14:23:10+00:00,I want to run my own personal version of Deepseek AI (which is open source btw) using this graphics card. Is that possible?,Positive
2025-01-30 14:50:07+00:00,"How is power when games are forced to a normal frame-rate. Capping those 120+ FPS games to 60 FPS, which should offer more potential ""frame stability"". (Assuming that the 120 FPS is actually 120 FPS and not just a time-estimate of a ""completed frame"", which is still just displaying only 60 FPS output in half the time, already.)",Neutral
2025-01-30 16:17:32+00:00,"The tissue paper launch, talked to best buy and they said they had all of 500 5090 FE cards nationally.",Neutral
2025-01-30 17:42:40+00:00,"fun thing  the funder edition is unoptainium in Quebec, Canada since the box doesn't have french on it..",Neutral
2025-01-30 18:36:33+00:00,This is like a Avengers video with all the linus tech nerds.,Neutral
2025-01-30 18:57:33+00:00,Can it run Crysis?,Neutral
2025-01-30 19:16:46+00:00,NVIDIA next marketing : You don't need food!,Neutral
2025-01-30 19:24:20+00:00,Too bad 50 series is a paper launch.,Negative
2025-01-30 20:18:49+00:00,"We have plateaued for phones long ago (hell, even a 4 years old SD695 is plenty enough if you don't game), we're plateauing in gpus and arguably cpus too, a freaking 15W 5600U is plenty for normal usage.  The problem is we now have 49 and even 57"" screens to push and games are less and less optimized...",Negative
2025-01-30 20:25:54+00:00,Dlss with lots of moving shadows and lighting is nauseatingly gross. We need more raw power,Negative
2025-01-30 20:49:24+00:00,The Design is so clean,Positive
2025-01-30 21:27:58+00:00,Actually Linus its $5000 from an ebay scalper,Neutral
2025-01-30 21:42:06+00:00,£2500 in the UK 🤣what a joke.,Negative
2025-01-30 22:06:53+00:00,20 minutes explaining why the 5090 is a pile of shit,Negative
2025-01-30 22:38:00+00:00,Very expensive and fake frames...,Negative
2025-01-30 23:05:28+00:00,sound like a bunch of salesmen trying to promote their products.,Negative
2025-01-31 00:25:30+00:00,I'm so glad all of the garbage ass youtubers got free 5090s instead of having any to actually sell on launch day.,Negative
2025-01-31 02:25:12+00:00,"Still having the 1080Ti on the tables to this day just shows how Nvidia fucked themselves with making it too powerful back then. Hell, I still run one to this day after building my rig in August of 2018. Its only really now I run into issues with it. Thats solid effort for so many years",Negative
2025-01-31 05:22:46+00:00,"Everything that this video tells me is ""screw Nvidia, buy AMD, preferably in Steam Deck form.""",Neutral
2025-01-31 06:35:14+00:00,The “nifty-findy” was gold,Neutral
2025-01-31 08:30:25+00:00,ray tracing overclocking future videos,Neutral
2025-01-31 10:43:11+00:00,In English please !!?,Neutral
2025-01-31 10:53:42+00:00,but can it run crysis?,Neutral
2025-01-31 16:55:59+00:00,😂 💨 launch. You and everyone ya love wont get one for 6+ months... scalpers win again,Negative
2025-01-31 19:57:35+00:00,"wait, so it can't even play cyberpunk at max settings with over 60fps .. I'll wait.",Negative
2025-01-31 21:27:21+00:00,We need SLI support so we can run dual 5090s in one rig,Neutral
2025-01-31 22:54:04+00:00,"its just a 4090 ti, not buying until price drop",Neutral
2025-01-31 22:57:06+00:00,This video didn't age well.  Ita not $2000. It's $2500.,Negative
2025-01-31 23:12:56+00:00,"So, it's not worth your money. We're going to wait until AMD releases a real gaming GPU—a stronger card that is more worth the money.",Negative
2025-01-31 23:22:56+00:00,"5090 selling on ebay 9000$, an empty picture frame with 5090 sold for 2000$",Neutral
2025-02-01 00:30:05+00:00,Oh great... another Mr. Beast intro,Positive
2025-02-01 01:02:59+00:00,ayo nice cake intro,Positive
2025-02-01 01:35:52+00:00,Linus has one of the ten 5090's in the world. He is so lucky.,Positive
2025-02-01 04:06:05+00:00,"Nvidia announces 50 series graphics card, that means price of 40 series will drop, that means i can now buy 30 series graphic card",Positive
2025-02-01 05:47:40+00:00,.....  he sounds like kermit the frog,Neutral
2025-02-01 05:54:43+00:00,Very cool to see more of the LTT staff onboard for this review. It also makes it more digestible to see faces other than Linus (no offence).,Positive
2025-02-01 08:26:50+00:00,when did linus start turning into a nvidia shill again,Negative
2025-02-01 08:40:10+00:00,"So in another words... better to focus on discounts and bargains of 4090 than splash money on 5090 not to mention the whole new HW work around to even run that behemoth. So far, 4090 still winner :)",Positive
2025-02-01 15:13:02+00:00,can't even play Wukong at 60 fps on 4k,Negative
2025-02-01 16:22:13+00:00,"Unfortunately given we’ve hit the limit for the size a silicon transistor can be ~4nm, we’re never going to see the generational jumps we used to, the engineers are limited by quantum mechanics. Not until we switch to a different semi conductor or method of computation",Negative
2025-02-01 18:10:33+00:00,I’d rather see less videos of Linus where he is in the full video rather than use him in the intro to a lot of videos,Neutral
2025-02-01 19:02:08+00:00,from these comments it's cheaper to just buy a prebuilt with a 4090 in it than it is to just buy a 4090 outright lmao.,Neutral
2025-02-01 19:18:59+00:00,I got the 5090 FE.  Runs hotter and louder than my 4090.,Neutral
2025-02-01 19:46:14+00:00,"Hey will this GPU be good for local AI models? By the way can you make a video building an AI rig for home on low budget and expensive side, Motherboard, Memory, CPU, GPU, cooling and SSD?",Neutral
2025-02-01 20:12:28+00:00,And these stupid prices are the reason I jumped over to apple and a Mac Studio for work and a ps5 / steam deck for gaming . Not prepared to be ripped off anymore,Negative
2025-02-01 21:41:12+00:00,Im so sorry to hear you sold your kidney you get 5 big booms!,Negative
2025-02-02 01:06:00+00:00,"I love reading about these. But it really sucks knowing reviewers around the world got a substantial amount before the public. No insult to this channel and I have not commented on Gamersnexus or Hardware Unboxed or anyone's video but if the consumer is going to be limited then so should the reviewer. I don't play favorites so you I don't care if just the top 5 reviewers get some and the rest go to consumers but it's not really fair for us who want to give our stupid THOUSANDS of dollars to be sitting here knowing these cards could be sold to consumers.....idiot scalpers, of course.  This is nvidia's fault first but may I suggest that channels like yours use your clout and tell nvidia and the AIB's the same feedback even if it's at your expense and you don't get a free or loaner GPU before the masses.   The public doesn't care about hundreds of youtuber reviews when the supply chain is parched.",Negative
2025-02-02 01:26:52+00:00,Price will be over 3k on market,Neutral
2025-02-02 04:22:54+00:00,Well my 3060ti will scream n suffer for another generation of GPUs. Wish it luck guys 🙏🏾,Positive
2025-02-02 08:15:26+00:00,great video. in-depth enough to be interesting for enthusiasts; digestible enough to understand while drunk,Positive
2025-02-02 08:23:16+00:00,I Denmark it cost US3.332$ and that is without tariffs 😱,Neutral
2025-02-02 09:59:53+00:00,Linus in this video you showed us and the world how you revolutionized the tech and Youtube content creation. Look at all the people you have and how you impacted the industry overall. Thank you Linus!,Positive
2025-02-02 13:05:33+00:00,"quite misleading, other benchmarkers show that dlss 4 MFG introduces quite a lot of input lag going from 1x to 3x fake frames. Hardware unboxed shows an increase in up to 50% input lag going from native to dlss 4 MFG 3x",Negative
2025-02-02 17:01:22+00:00,I’m just casually here with a i9 14900kf 64gb ddr5 ram 1050w modular psu and then a 1060  6gb happily running cyberpunk at like 40-60fps finally glad to upgrade to a 5090 but wondering whether or not to hold for a 5090ti,Positive
2025-02-02 17:24:00+00:00,"Random data point on retention at least for me. I saw the first graph, realized that it doesnt really improve much against the 4090, and decided that, what is the point.",Negative
2025-02-02 17:53:00+00:00,How much do you get for a kidney these days? How many generation will one kidney be enough?,Neutral
2025-02-02 19:21:08+00:00,"Its not here, and it sucks! 😂",Negative
2025-02-02 19:37:27+00:00,The economy is just fine when people can buy 2k components  😂,Positive
2025-02-02 21:36:18+00:00,"Swapping so much so fast disorienting. Just take video in one or two fixed location please. Review videos supposed to give information, not somekind of ""oh god what gonna happen next"" video. If it is ""biggest"" review evet dont make it 22 mins will ya make it an hour calmly speak points",Negative
2025-02-02 22:00:08+00:00,Benchmarks with motion blur enabled is hilarious. Clearly trying to milk every bit of performance to appease sponsors.,Negative
2025-02-02 22:11:36+00:00,Sigh… graphs are not properly labeled and benchmark settings are arbitrary.,Negative
2025-02-02 22:15:57+00:00,LTT doesn’t want their community to take them seriously when they make videos like this. Borefest tier school presentation and the top comment is a correction to a pointless segment.,Negative
2025-02-02 22:24:26+00:00,The biggest paper launch ever.,Positive
2025-02-03 01:23:45+00:00,8:12 ... The zestyness... It is too much!,Negative
2025-02-03 01:56:32+00:00,I have a 4090 and if nvidia keeps going the direction of AI frame gen. I might have to go back to AMD,Neutral
2025-02-03 05:08:08+00:00,whats the weight of that card its definitely needing a suport stand,Neutral
2025-02-03 06:02:57+00:00,"21:35  Me, poor and using RTX 3070: Damn just @me next time.",Negative
2025-02-03 07:06:41+00:00,How about no thank you ill stay with my 4090 😂,Neutral
2025-02-03 12:00:55+00:00,I'll wait for the 6090 when they work on power efficiency ... hopefully!,Positive
2025-02-03 14:43:24+00:00,"Yeah keep licking Nvidia's boots, LTT. Gotta make a good ad and make Nvidia likeable after their horrendous pricing and performance.",Negative
2025-02-03 20:11:12+00:00,up-scaling and fake frames in new spider man 2 looks 💩 same as any game,Negative
2025-02-03 20:44:55+00:00,"5090 is just 4090 with bigger die and more transistors, to inflate the costs and hog more power  Yeah I am still happy with my 2070 Super.",Positive
2025-02-03 22:35:49+00:00,"Remember when people cried and cried about the $700 PS5 Pro?  That was an entire gaming system.  How much is this?  $2,000. And, it's JUST the video card ... and it's sold out ... and people can't wait to shell out more money. And the step below this is like $1000.  But, that entire gaming system for $700 ... that's unreasonable! That's CRAZY!",Negative
2025-02-03 22:45:26+00:00,"Straight up downvote for the first sentence ""They are here"" - like.. where?!? L to Jensen and co. Another paper launch.",Neutral
2025-02-03 22:49:15+00:00,NOBODY IS TALKING ABOUT THE FACT THESE THINGS REQUITE MORE WATTAGE THEN A SMALL FRIDGE TO RUN... I'M AFTER LOWER WATTAGE NOT MORE DLSS FAKE FRAMES,Negative
2025-02-04 04:06:42+00:00,This channel just feels like the Olive Garden of tech channels now.,Neutral
2025-02-04 06:37:18+00:00,"Nvidia fanboys are braindead... They spend $500 more on gpus for a whole 20% speed boost. I bet they're the same ppl who spend $1k on shoes and/or say products are good if they're expensive",Negative
2025-02-04 07:31:24+00:00,Reminder to remember their Billet Labs fiasco.,Negative
2025-02-04 13:04:56+00:00,0:30 that’s 5 big booms for Nvidia,Positive
2025-02-04 13:25:16+00:00,4090 still seems like the better card to me.,Positive
2025-02-04 14:43:46+00:00,"In the old days, I would buy the latest gefore for ""600 dollars"" and be happy, nowdays I skip 2 generations and then buy ;) I think there quite many people out there doing the same. But intel showed some interesting promise with their B580",Positive
2025-02-04 17:11:07+00:00,"4:49 no wonder why UE5 has such terrible performance, they're using un optimized AI",Negative
2025-02-04 17:16:24+00:00,SOOOOOOOOOOO Happy I bought a 7900xtx nitro + Won’t be upgrading for a long time  Looking at new monitors,Positive
2025-02-04 22:37:18+00:00,I can't wait to be one of the 50 people to buy one this year!,Positive
2025-02-04 23:48:35+00:00,"I want there to be an option that makes shaders bake the shadows into a layer that is applied directly to the texture and only recalculate shadows when I'm hitting the fps limit.  The only shadow I really need in realtime is my player's shadow, and even then I could handle it updating every other frame as long as all the polygons in the frame update every frame.  Without shaders most games would run really fast since rasterization is really well optimized.  I purpose a list of objects and how long its been since their shadowmap was updated, then with the time left between frames the card can work through the list and update the oldest shadowmaps first.  This way you always bounce off the frame limit.",Neutral
2025-02-05 04:15:13+00:00,"I have a 4090 and not sure if I should upgrade, I really do want DisplayPort 2.1",Positive
2025-02-05 04:41:43+00:00,I m sorry i need Linus to grow the beard back to take him seriously I just chuckle at babyface Linus......sorry guys,Negative
2025-02-05 13:35:25+00:00,Love the Video. Would it be possible to get the AI results on the labs website as well. Have a great day everybody!,Positive
2025-02-05 13:54:56+00:00,"What about stability, system requirement and warranty man",Neutral
2025-02-05 17:40:41+00:00,I will agree Nvidia do win with GPUs but I will give AMD some brownie points for they new halo max 395 APUs in a way I find them more impressive,Positive
2025-02-05 18:49:36+00:00,"Since you're getting so much commission items what do you suggest getting stuff from the heap lot of new items is there anything coming with a higher tier of performance this isn't really a generational improvement but more a market minimum expected gain and isn't impressive at all. this is trash but we all love great price points so who cares that its a lack luster, but i pray theres a few games that benefit. in the image of the hyperspace conjugated standards there isn't a variable to define the oscilated electricity in the chips that aren't maximized but the threshold creates a headroom that does so much lifting of higher frequencies that it should kinetic dampen anything against the plane of stability of information technologies design unless you have a higher calling you can use this do virtually anything with new operating system and even just music will be rated to echo fuse genetic class aware textures that nueral lace their ray tunneling and engineering memory executes.",Neutral
2025-02-05 18:50:44+00:00,is this graphics cards better for big bangs or do we need the signal integrity from the masses ownership before we get a better nuclear demonstration. i want to buy something with a better face value.,Neutral
2025-02-05 21:59:54+00:00,wait and get a 7900xtx even cheaper or used lol. 1440p till death,Neutral
2025-02-05 22:04:30+00:00,"Anyone else not look at LTT the same after GamerNexus exposed all their bullshit and lies? Even in this review, they're doing things they said they didn't in relation to testing set ups, and lying again. Did they not learn anything over at LTT? smh. Unsubscribe... Can't trust this tool anymore.",Negative
2025-02-06 03:22:53+00:00,"I don't like the video first 1:15, it was weird and distances me as a viewer.",Negative
2025-02-06 09:00:24+00:00,So what system specs would best support the 5090 to date?,Neutral
2025-02-06 11:22:08+00:00,Fantastic review! Less than fantastic graphics card. Thank you LTT!,Positive
2025-02-06 12:38:23+00:00,the 5090 getting average 58fps in 1440p black myth is insane,Neutral
2025-02-06 17:16:05+00:00,"17:15 If I didn't already hate this guy, now I hate him even more, hearing his tone when talking about AI Slop, it makes me want to vomit",Negative
2025-02-06 17:58:51+00:00,"Linus, can u do what u did last time?  Order a bunch of 5090s and sell em to us legitimate gamers plz.  This launch/distribution method is an utter disaster",Negative
2025-02-06 21:53:10+00:00,Miss me with the AI hallucinations. The fact nvidia thinks this is ok is concerning. Hope they dont use this type of shit in real world applications ie:  self driven cars.,Negative
2025-02-06 23:52:16+00:00,Don't know about the money exchange in other countries but it's $4000 in Australia,Neutral
2025-02-07 00:15:08+00:00,35% uplift? All the others seem to get +25% and if using Raytracing to the max more like 15% plus over the 4090.  Did you mess up the tests? AGAIN,Neutral
2025-02-07 08:07:58+00:00,That's going to be 5k + in Australia 😂,Neutral
2025-02-07 12:21:18+00:00,Linus try playing rust it’s a good high demand game,Positive
2025-02-07 12:44:05+00:00,I need to save 5k to finish my build and this was added to that estimate. So I have officially stopped drinking (alcohol)  until I save enough to finally have a 4k capable gaming PC to match my LG C3.,Neutral
2025-02-07 15:33:24+00:00,No one can understand the asian stop putting him in the videos,Negative
2025-02-07 17:45:14+00:00,Alex holding that hammer all the time... wanting to crush the 5090 I guess.,Neutral
2025-02-07 20:43:50+00:00,0:00 aaaaaannnnddd its gone and also 18% more expensive now 😂,Negative
2025-02-08 02:47:08+00:00,Still gaming at glorious 1080p with my 1080!,Positive
2025-02-08 07:52:55+00:00,My dreams have better graphics fps and for free.,Positive
2025-02-08 09:19:16+00:00,Jensen Huang CEO of NVIDIA said thank you for buying the RTX 5090 now his jacket are so shiny than before.,Positive
2025-02-08 15:24:57+00:00,Finally I could play Star citizen without crashing during start. 😂😂,Positive
2025-02-08 20:48:16+00:00,"the difference in charts where they say ""impressive"" and ""not impressed"" is so small. I swear they just try hard to find as much negative to say as possible. 30% gain is great but 27% gain is ""unimpressive""...wtf?",Negative
2025-02-08 21:22:36+00:00,"So, Nvidia will now use AI to make graphics look generic and disturbingly uncanny in an instantly recognizable and unappealing way.  And charge a ridiculous amount of money for it... awesome...",Negative
2025-02-08 23:53:41+00:00,"The audio mix in this is really bad... All I hear is ""GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK GLUCK """,Negative
2025-02-09 10:39:11+00:00,Hey LTT! Loving Smash Champs! 🏸,Positive
2025-02-09 16:18:44+00:00,Am i the only one thats happy with 1080p i just want 144 fps on graphically demanding single player games too,Neutral
2025-02-09 22:30:25+00:00,Lot more than 2k,Neutral
2025-02-10 19:46:01+00:00,"I still do not understand how having cores crunch a frame, AI scours it, and spits out an extra frame, somehow uses less compute power than just...generating another frame...  I swear in 10 years + time all these channels will be deep diving how it was all marketing BS.",Negative
2025-02-10 20:07:58+00:00,love how everyone just hates on it thinking it wont get tweaked throughout its lifetime to be better than it is no... IT JUST CAME OUT,Negative
2025-02-11 05:06:03+00:00,"I'm just here for the comments, but this video is pretty good too",Positive
2025-02-11 11:19:20+00:00,gayest intro ive ever seen,Negative
2025-02-11 13:47:15+00:00,show me your cable temps...,Neutral
2025-02-11 17:53:23+00:00,Watching a 5090 review is like watching a fairytale movie because they will be so impossible to get that it may as well be a fairytale.,Negative
2025-02-11 18:39:12+00:00,"I got Geforce RTX 4090. Which were the latest graphic card in Geforce technology, at least in the 4th generation. I'm not gonna buy Geforce RTX 5090 because sooner than later a new hardware of the series which is better than this one will get made, which will make this graphic card then obsolete. And this will repeat again. And again and again.",Neutral
2025-02-11 19:49:20+00:00,Minor upgrade for a Major price hike This is the same as going from PS5 to PS5 Pro,Neutral
2025-02-11 21:02:41+00:00,12vhp on fire lol,Neutral
2025-02-12 09:09:13+00:00,"I remember when 4k with 60fps was the goal/hope for new cards, now with all the crap they are releasing, its moving backwards and 60fps runs further away. Really seems like 1440p is the gamers choice for the foreseeable future.",Negative
2025-02-12 09:25:08+00:00,I want a pet cave but I have no use for it 🙁,Negative
2025-02-12 12:00:58+00:00,PSA  (linus please pin this)   DO NOT buy the 5090.  it is a fire hazard.  all the 12v power lines powering the card are joined together and put through a single shunt resistor.   it has NO way of load balancing the 600watts it uses.  AND is not able to even detect if any of the wires are broken.   600 watts through a single wire will cause a fire.  there are a couple vids with a low amount of views out there that explain and demonstrate this.  one shows that even on a non broken cable.  it's possible for one wire to be handeling 22 amps while the others are only doing 3-6 amps.   you can garantee that nvidia is going to have to do a recall on these cards.,Negative
