id,video_id,comment,likeCount,publishedAt
155,Q82tQJyJwgk,"Sorry but I refuse to get excited about $2,000 graphics cards.  I don&#39;t care HOW good the performance is, that&#39;s never going to be my budget, and I&#39;ve been a PC gamer since 1999 and have a decent job/home/car/etc.  It&#39;s absolute tomfoolery that any gaming card should cost this much, and it&#39;s really dumb to keep letting them get away with it.",12,2025-01-24T16:33:05Z
156,Q82tQJyJwgk,Make a 16k setup with rtx 5090 🤩🤩,1,2025-01-26T05:18:49Z
157,Q82tQJyJwgk,"This is why I don&#39;t watch other graphics review channels that don&#39;t show comparisons and statistics. Ahem... &lt;digital&gt;... ahem... Keep up the good work, Linus team!",5,2025-01-23T16:35:54Z
158,Q82tQJyJwgk,THAT was a great video! <br><br>The presenter switching felt perfect <br><br>It made me feel like they were catching me up on the group project and everybody had done their part that they were proud of and good at!<br><br>Awesome video LMG!,7,2025-01-23T14:53:39Z
159,Q82tQJyJwgk,"This year (including a bit of Q4 of 2024) feels like the release of tech that is marketted as generational leaps while being more updated iterations at best.<br><br>Playstation pro, Galaxy S25, 5000 Series cards, etc. I get why they need to do this as they can&#39;t give space to competitors to have better specs and also lose their &quot;top of the line&quot; statuses but technology doesn&#39;t always leap forward in time for releases.<br><br>But it&#39;s pretty annoying when it&#39;s getting to a point where getting the latest version of something isn&#39;t just a question of cost, but even quality compared to the previous one.",3,2025-01-29T18:16:41Z
160,Q82tQJyJwgk,"I will not take this graphic card, will keep my 3070, AI...., and wait for 5070 maybe maybe it will worth it",2,2025-01-27T15:06:30Z
161,Q82tQJyJwgk,"Great review. More than 20 minutes of information without transitions in scenery, music, or personality can start to become sterile. This feels like a newscast with experts giving us &quot;you must pay attention&quot; content. $2k is a crazy price for 25% better performance on average.",9,2025-01-23T15:22:46Z
162,Q82tQJyJwgk,Spoiler: It&#39;s overhyped garbage,7,2025-01-28T05:58:57Z
163,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=1304"">21:44</a> Did Linus have jaw surgery or something?",12,2025-01-23T14:46:05Z
164,Q82tQJyJwgk,"Bruh, why is Alex holding a hammer in every shot? I missed something somewhere, haha 😂",0,2025-01-24T14:14:45Z
165,Q82tQJyJwgk,I really liked multiple people reviewing this. I felt like I was more engaged than just one person talking the whole time,6,2025-01-23T15:20:41Z
166,Q82tQJyJwgk,This is not right you call yourself tech tips and you can&#39;t give out tips. And there&#39;s no tips not cool dude.,6,2025-01-24T23:48:56Z
167,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=349"">5:49</a> <i>&quot;-18% letter count&quot;</i><br>Very important stat ! 😆",5,2025-01-23T14:39:01Z
168,Q82tQJyJwgk,Our biggest review? How?,1,2025-01-24T16:41:53Z
169,Q82tQJyJwgk,I just saw the Louis Rossman video on Linus...  Wow I had no idea Linus was this bad of a human being... incredible,17,2025-01-25T00:48:43Z
170,Q82tQJyJwgk,Very impressive production considering the limited time and hard deadline for review videos,4,2025-01-23T17:13:02Z
171,Q82tQJyJwgk,how to spot a pay review.,3,2025-01-29T05:12:11Z
172,Q82tQJyJwgk,idk why but i prefer 3 fans,2,2025-01-24T19:46:08Z
173,Q82tQJyJwgk,god how far you have fallen,3,2025-01-28T22:25:31Z
174,Q82tQJyJwgk,i like the upgrade reccomendations when talking about the performance at 1440p and talking about in depth technologies while keeping it digestible,3,2025-01-25T03:59:35Z
175,Q82tQJyJwgk,crazy how no one noticed the 5 big booms from the costos guys,9,2025-01-23T14:04:40Z
176,Q82tQJyJwgk,Love seeing multiple hosts in one video!!,0,2025-01-28T02:35:13Z
177,Q82tQJyJwgk,"always the victim, never the victimizer",6,2025-01-25T01:33:55Z
178,Q82tQJyJwgk,RTX 5090 motivated me to use AI instead of raw hard work for my school.,8,2025-01-24T12:51:54Z
179,Q82tQJyJwgk,Nvidia gets a big 30% &lt;No No&gt; from me.,4,2025-01-23T15:27:43Z
180,Q82tQJyJwgk,Oh great... another Mr. Beast intro,1,2025-02-01T00:30:05Z
181,Q82tQJyJwgk,"Apologize to GN and Rossman, snake",3,2025-01-25T13:19:52Z
182,Q82tQJyJwgk,"They must&#39;ve accidentally sent my order to your studio Linus, please send it back",5,2025-01-23T15:10:08Z
183,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=27"">0:27</a> HE DID THE THING!!",4,2025-01-23T18:37:43Z
184,Q82tQJyJwgk,Do a shunt mod on it,1,2025-01-24T17:19:40Z
185,Q82tQJyJwgk,Came to unsubscribe but was unready no longer an sub. Seems it was already apparently that you were a disappointment,7,2025-01-24T23:50:21Z
186,Q82tQJyJwgk,"LINUS IS A FRAUD!!! 2025, the end of Linus Tech Tips lol",7,2025-01-25T00:15:05Z
187,Q82tQJyJwgk,"Moore’s law hit Nvidia hard, or they had all their R&amp;D on AI and just went with a good old power overclock. I’m sticking with my 4090.",7,2025-01-23T15:17:14Z
188,Q82tQJyJwgk,So basically F Nvidia and start buying AMD GPU? GOT IT !,1,2025-01-24T22:39:17Z
189,Q82tQJyJwgk,LOUIS ROSSMAN CALLED YOU A LYING WHINER LINUS  😂😂😂😂,3,2025-01-25T09:38:27Z
190,Q82tQJyJwgk,how can someone narcissistic like you sell out honey to your viewers when you know their a scam,4,2025-01-25T04:32:26Z
191,Q82tQJyJwgk,"the blond dude is so incredibly grating and annoying, please never put him in front of a camera ever again",5,2025-01-27T23:53:47Z
192,Q82tQJyJwgk,I’m so fucking disappointed in this GPU,2,2025-01-25T10:48:02Z
193,Q82tQJyJwgk,"Soo... did you make enough money to buy Louis another ticket?<br>Did your public image improve enough with this video, Linus? <br><br>Pweese, sir..what can the common man do for you king?",5,2025-01-25T16:45:31Z
194,Q82tQJyJwgk,"sums up the comment section:<br>yes, the series is dissapointing<br>no, this much hate is not nessecary",3,2025-01-24T13:57:11Z
195,Q82tQJyJwgk,always the victim never the victimizer,4,2025-01-25T01:33:29Z
196,Q82tQJyJwgk,that first sponsor segment was actually good,0,2025-01-24T15:09:49Z
197,Q82tQJyJwgk,The 5070 is gonna sell out instantly!,5,2025-01-23T15:32:44Z
198,Q82tQJyJwgk,cringeworthy ... just lay out the benchmarks... stop with all of the nonsense please.,4,2025-01-25T06:50:23Z
199,Q82tQJyJwgk,This dude is getting cookeds,3,2025-01-24T23:46:20Z
200,Q82tQJyJwgk,"RTX 5090 disappointment<br>This card is no worth for gamers, you get 30% increase in native without DLSS4 compared to 4090 and you get 200W more consumption and 2x the price of 4090. DLSS4 needs to render 4 frames to give you 1 frame polished visually &quot;lag free&quot;. DLSS4 increases of your computer input keyboard/mouse, your game character will react slower than in native resolution. You get only the visual illusion of playing on 200+ fps in 4k. Professionally explained by others on youtube. Personally I will wait next year for 6090 and I hope it won&#39;t be mainly software improvement as with 5090 case. 5090 is just overpriced card that didn&#39;t make a lot of improvement this year, this card might be better for AI than gaming. All the focus of the producer is shifted to AI and gaming is on the last spot. Doesn&#39;t worth it to spend your bucks this year. Usually I go one year model back when pricing is normalized, I wouldn&#39;t pay 2000$+ artificially bumped price. Also the marketing tricks with less stock at launch, in order to increase the price of the product.",1,2025-01-29T15:31:39Z
201,Q82tQJyJwgk,Honey,6,2025-01-25T00:32:32Z
202,Q82tQJyJwgk,Your website is useless.,7,2025-01-24T23:49:54Z
203,Q82tQJyJwgk,Thanks for the honey advice buddy :),6,2025-01-25T00:23:10Z
204,Q82tQJyJwgk,I think i saw soemthing i never want to see again,1,2025-01-25T00:07:17Z
205,Q82tQJyJwgk,Holy shit so much flamboyant fluff in this.  unsubscribed,4,2025-01-25T07:21:39Z
206,Q82tQJyJwgk,"i hate that amazing creators like Jonathan Horst from Mac Address and Riley Murdock from TechLinked to name a few are all associated with Linus. I love the content this channel produces. I love the community and the discussions spawned from it, and I love what it attempts to be, but I feel icky supporting Linus. The more I learn about how he runs his business behind the scenes and how he treats people in general breaks the facade for me. I’m sorry Linus Media Group. You all work so hard and did NOTHING wrong, but I must unsubscribe. between the Gamers Nexus controversy and how it’s been handled by linus to the Lois Rossman video and the exchange of emails… i cannot unsee it. i am sure none of you will ever read this but i just felt like i needed to explain myself in hopes maybe things could improve.. thank you",5,2025-01-25T02:46:08Z
207,Q82tQJyJwgk,This channel just feels like the Olive Garden of tech channels now.,0,2025-02-04T04:06:42Z
208,Q82tQJyJwgk,I’m only a minute in. AND THAT cake cutting transition was sooo clean.. 😂😂,0,2025-01-26T06:13:46Z
209,Q82tQJyJwgk,"Unfortunately given we’ve hit the limit for the size a silicon transistor can be ~4nm, we’re never going to see the generational jumps we used to, the engineers are limited by quantum mechanics. Not until we switch to a different semi conductor or method of computation",1,2025-02-01T16:22:13Z
210,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=435"">7:15</a> is when the zesty man starts",1,2025-01-25T19:42:58Z
211,Q82tQJyJwgk,"Anyone else not look at LTT the same after GamerNexus exposed all their bullshit and lies? Even in this review, they&#39;re doing things they said they didn&#39;t in relation to testing set ups, and lying again. Did they not learn anything over at LTT? smh. Unsubscribe... Can&#39;t trust this tool anymore.",1,2025-02-05T22:04:30Z
212,Q82tQJyJwgk,MORE DENIS PLEASE,1,2025-01-26T20:38:12Z
213,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=28"">0:28</a> Linus saying boom like Dr Nefario 😭💀",0,2025-01-25T12:09:19Z
214,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=410"">6:50</a> Professional &quot;AI Dork&quot; here... The 5090 having 32GB VRAM is basically useless. It will not be able to run hardly anything that the 4090 can&#39;t already run blisteringly fast<br><br>For example, my 3090 can generate text with a maximum size model that can fit in 24GB VRAM at over 120 words per second across 4 streams, which is already monumentally faster than any normal person can read<br><br>Now, the 5090 can fit damn near no bigger models (cause 32GB VRAM is still pitifully small for LLMs, not even being able to fit a full precision 20B param model when we have models that are 600B-1T+ in size now), but at an even faster speed, which basically nobody wants. The limit of quality for local AI is not speed. It hasn&#39;t been for a very long time. The limit is quality and network size, something of which the 5090 will do basically nothing to improve.<br><br>So in essence, you can&#39;t really run anything too much better on the 5090, and now instead of generating at 3x the speed you can read, you can gen at 4x the speed you can read... groundbreaking<br><br>So yeah, the 32GB VRAM for the 5090 is the absolute bare minimum they could have given, and will still be a severe artificial limit on how useful the 5090 will ever be. A 3 gen old original A6000, which is like 1/5th the speed of the 5090 is far more useful, simply for the fact it has 48GB VRAM. People want better quality, not more speed when you are already way faster than you need to be",1,2025-01-24T20:53:53Z
215,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=30"">0:30</a> we are so sorry about your brother he gets 5 big booms",1,2025-01-26T13:28:55Z
216,Q82tQJyJwgk,"One way to explain the tensor cores and neural shading is as follows: The neural networks can be used to approximate extremely complicated functions for which we can&#39;t just write simple equations. However, we can create those networks with a simple procedure merely by showing them many examples. So for example we can show it what rocky terrain looks like at all levels of detail, and the network will learn how to do that, using less data (just what the network&#39;s values are) than trying to store all the terrain (what the network computes as output). It&#39;s sort of like procedural terrain, but learned instead of programmed. The tensor cores are what are used to efficiently compute those trained neural networks on the GPU. They&#39;re not the same as geometry or pixel shaders, so they need their own specialized cores for the task.",0,2025-01-25T16:24:30Z
217,Q82tQJyJwgk,Why is NOBODY talking about the costco guys reference😭😭😭😭,0,2025-01-24T14:01:26Z
218,Q82tQJyJwgk,not haveing a minecraft test should be illegal,0,2025-01-28T20:10:42Z
219,Q82tQJyJwgk,My takeaway?   Find someone upgrading a 4090 and get that.  I&#39;m not paying 2k for a GPU that is no faster per core than last gen.,1,2025-01-25T13:02:05Z
220,Q82tQJyJwgk,Me watching this running an RTX 1050ti with an i7-7700 😅😢,1,2025-01-24T13:30:20Z
221,Q82tQJyJwgk,"I initially ignored this video thinking the title was clickbait, but I came away knowing that this is the single best, most engaging GPU review I have ever had the pleasure to witness. Great stuff!",0,2025-01-26T04:16:41Z
222,Q82tQJyJwgk,Spending $2000 and getting mediocre performance in return isn&#39;t great in terms of performance per dollar.,1,2025-01-24T16:23:17Z
223,Q82tQJyJwgk,where is 5070 in the benchmark test guys,1,2025-01-24T15:09:04Z
224,Q82tQJyJwgk,Changing the presenters for different segments is a great idea. Keep doing that.,0,2025-01-26T21:10:58Z
225,Q82tQJyJwgk,"Get rid of all the “camera personalities”, give Oliver a raise and let him do it all. Good guy, great on camera",0,2025-01-28T14:02:57Z
226,Q82tQJyJwgk,"Tech aside, LTT might just be one of, if not the best channels at storytelling. The way you guys mix complicated information with perfectly timed and spaced humor is amazing. Makes watching these videos very enjoyable!",0,2025-01-25T21:04:26Z
227,Q82tQJyJwgk,"I think the simplest way to explain convolutional neural networks is: for every pixel, a new pixel value is calculated based on its nearby neighbours. E.g. if every pixel is replaced with the average of its neighbours, you get a blur effect. Think of a visual illusion where you see some broken lines and your mind fills in the missing parts of the line, that&#39;s how these CNNs would be used to preserve detail as they upscale. However, it&#39;s a lot of computation, and a challenge to preserve scene integrity because the neighbourhoods are small compared to the entire scene. Transformer models allow arbitrary areas to serve as context when computing new pixel values; think of it as like having configurable neighbourhoods to input to that computation. E.g. when trying to upscale the left side of a road in the game&#39;s scene, that computation can also refer to the right side of the road all the way across the screen.",0,2025-01-25T16:59:05Z
228,Q82tQJyJwgk,Crazy how my whole PC is worth 1/8 or 1/7 of that single GPU 😅,0,2025-01-24T13:48:25Z
229,Q82tQJyJwgk,Special hardware for multi-frame gen? Lossless Scaling would like to have a word...<br><br>Is Lossless Scaling better? No. Is it $7 and will work on any video card? Yes.<br><br>I&#39;m done with Nvidia&#39;s SKU locked features...,2,2025-01-25T00:33:30Z
230,Q82tQJyJwgk,"trust me, Nvidia gonna release the RTX 5090 Ti for $3000 1 year later with the actual Blackwell performance originally planned for the 5090",1,2025-01-26T19:41:54Z
231,Q82tQJyJwgk,"Oh look, another card only 5% of users can afford.",1,2025-01-25T01:25:48Z
232,Q82tQJyJwgk,5080 review please. Something that might be relevant at least for a small percentage of normal people.,1,2025-01-24T13:09:36Z
233,Q82tQJyJwgk,my card is so old they dont sell it anymore💀,0,2025-01-25T12:01:15Z
234,Q82tQJyJwgk,So they didn&#39;t even do the review with the 9800x3d. What a waste of time.,1,2025-01-26T02:42:45Z
